sampleRateHz,attenuationDb,M,tapCount,feasible,worstStopbandDb,rPeakPercent,settlingSampleSpan,settlingMs,taps
44100,0.12,26,53,1,-94.9995,12.8643,52,1.17914,"0.00226651;0.000214435;-0.00317613;0.00332059;-0.00541216;0.00587151;-0.00684778;0.00510212;-0.00296856;-0.000214653;0.00580632;-0.0107382;0.0163591;-0.0211526;0.0232898;-0.0226153;0.0187849;-0.0098657;-0.00260788;0.0193295;-0.0387786;0.0597461;-0.0792002;0.0988101;-0.111712;0.122195;0.868387;0.122195;-0.111712;0.0988101;-0.0792002;0.0597461;-0.0387786;0.0193295;-0.00260788;-0.0098657;0.0187849;-0.0226153;0.0232898;-0.0211526;0.0163591;-0.0107382;0.00580632;-0.000214653;-0.00296856;0.00510212;-0.00684778;0.00587151;-0.00541216;0.00332059;-0.00317613;0.000214435;0.00226651"
44100,0.13,26,53,0,-94.3685,12.8616,48,1.08844,"0.000457484;-0.000510202;-0.00130901;0.00445826;-0.00618363;0.00550013;-0.00561243;0.00627473;-0.00281459;-0.00130183;0.00483037;-0.0115224;0.0168604;-0.0205714;0.0241451;-0.0227056;0.0184355;-0.0104881;-0.0031909;0.0189758;-0.0388544;0.0595104;-0.079428;0.0990503;-0.111742;0.123334;0.868804;0.123334;-0.111742;0.0990503;-0.079428;0.0595104;-0.0388544;0.0189758;-0.0031909;-0.0104881;0.0184355;-0.0227056;0.0241451;-0.0205714;0.0168604;-0.0115224;0.00483037;-0.00130183;-0.00281459;0.00627473;-0.00561243;0.00550013;-0.00618363;0.00445826;-0.00130901;-0.000510202;0.000457484"
44100,0.14,26,53,1,-95,11.7742,52,1.17914,"0.00366077;-0.00111491;-0.00161243;0.00134867;-0.00339856;0.00385556;-0.00493863;0.0040247;-0.00311107;0.000107031;0.0031901;-0.00763514;0.0116638;-0.0148801;0.0169951;-0.015316;0.0121916;-0.00386245;-0.00677167;0.022145;-0.0386742;0.0571884;-0.074668;0.0915319;-0.103332;0.112603;0.87762;0.112603;-0.103332;0.0915319;-0.074668;0.0571884;-0.0386742;0.022145;-0.00677167;-0.00386245;0.0121916;-0.015316;0.0169951;-0.0148801;0.0116638;-0.00763514;0.0031901;0.000107031;-0.00311107;0.0040247;-0.00493863;0.00385556;-0.00339856;0.00134867;-0.00161243;-0.00111491;0.00366077"
44100,0.16,26,53,0,-37.5279,11.8674,52,1.17914,"-0.0014172;0.00401259;-0.00337934;0.000777544;-0.00318505;0.00931727;-0.00248237;0.00161665;9.01308e-05;-0.00466772;0.00706247;-0.0123097;0.0154332;-0.0181112;0.0182695;-0.0164153;0.0103091;-0.00175836;-0.0105173;0.0261713;-0.04116;0.0611738;-0.0759398;0.0925542;-0.103819;0.110962;0.874826;0.110962;-0.103819;0.0925542;-0.0759398;0.0611738;-0.04116;0.0261713;-0.0105173;-0.00175836;0.0103091;-0.0164153;0.0182695;-0.0181112;0.0154332;-0.0123097;0.00706247;-0.00466772;9.01308e-05;0.00161665;-0.00248237;0.00931727;-0.00318505;0.000777544;-0.00337934;0.00401259;-0.0014172"
44100,0.16,16,33,1,-95,10.3501,32,0.725624,"0.0053397;-0.00826981;0.00770333;-0.00889571;0.00896311;-0.0047815;0.00185256;0.00711594;-0.0155987;0.0293338;-0.041677;0.0566619;-0.0695843;0.0818677;-0.0921452;0.0969706;0.890287;0.0969706;-0.0921452;0.0818677;-0.0695843;0.0566619;-0.041677;0.0293338;-0.0155987;0.00711594;0.00185256;-0.0047815;0.00896311;-0.00889571;0.00770333;-0.00826981;0.0053397"
44100,0.17,26,53,1,-95,11.9528,52,1.17914,"0.00159443;-0.00247229;0.000708014;0.00297129;-0.00354547;0.00311273;-0.00423682;0.0050788;-0.00200195;0.000549537;0.0029381;-0.00692432;0.0120351;-0.0141295;0.0164529;-0.0160395;0.0115149;-0.00322779;-0.00558141;0.0233356;-0.037431;0.0567955;-0.0755772;0.0897149;-0.104656;0.11123;0.875582;0.11123;-0.104656;0.0897149;-0.0755772;0.0567955;-0.037431;0.0233356;-0.00558141;-0.00322779;0.0115149;-0.0160395;0.0164529;-0.0141295;0.0120351;-0.00692432;0.0029381;0.000549537;-0.00200195;0.0050788;-0.00423682;0.00311273;-0.00354547;0.00297129;0.000708014;-0.00247229;0.00159443"
44100,0.17,16,33,1,-94.9979,10.3107,32,0.725624,"0.00457434;-0.00832583;0.00878315;-0.00751126;0.0103769;-0.00468047;0.00172082;0.00633844;-0.0165205;0.0278164;-0.0422571;0.0559606;-0.0700824;0.0823456;-0.0918105;0.098052;0.89044;0.098052;-0.0918105;0.0823456;-0.0700824;0.0559606;-0.0422571;0.0278164;-0.0165205;0.00633844;0.00172082;-0.00468047;0.0103769;-0.00751126;0.00878315;-0.00832583;0.00457434"
44100,0.18,26,53,0,-91.7396,13.4416,52,1.17914,"0.00469045;-8.77626e-05;-0.00248301;0.00252093;-0.0057647;0.00671996;-0.0085098;0.00740698;-0.00569897;0.00153416;0.00317236;-0.00928751;0.0156314;-0.0212655;0.0255047;-0.0257433;0.0225891;-0.0138351;0.00148324;0.0161431;-0.0353245;0.0584244;-0.080018;0.100915;-0.115717;0.126555;0.860888;0.126555;-0.115717;0.100915;-0.080018;0.0584244;-0.0353245;0.0161431;0.00148324;-0.0138351;0.0225891;-0.0257433;0.0255047;-0.0212655;0.0156314;-0.00928751;0.00317236;0.00153416;-0.00569897;0.00740698;-0.0085098;0.00671996;-0.0057647;0.00252093;-0.00248301;-8.77626e-05;0.00469045"
44100,0.18,16,33,1,-94.9979,10.2695,32,0.725624,"0.00630448;-0.00509135;0.00937454;-0.00984814;0.00783389;-0.00623121;0.00216269;0.00691179;-0.017801;0.0282698;-0.040493;0.0555741;-0.0708044;0.082855;-0.0913537;0.0975555;0.889562;0.0975555;-0.0913537;0.082855;-0.0708044;0.0555741;-0.040493;0.0282698;-0.017801;0.00691179;0.00216269;-0.00623121;0.00783389;-0.00984814;0.00937454;-0.00509135;0.00630448"
44100,0.19,26,53,1,-94.9998,13.6475,52,1.17914,"0.00364474;-0.00158797;-0.00263332;0.00383641;-0.00639324;0.0062966;-0.00924997;0.00807548;-0.00549602;0.00263511;0.00326584;-0.00989181;0.0168583;-0.0224725;0.0266575;-0.0273694;0.0246068;-0.0152606;0.00372223;0.0146083;-0.0362695;0.0585946;-0.0802248;0.103277;-0.116946;0.129262;0.856907;0.129262;-0.116946;0.103277;-0.0802248;0.0585946;-0.0362695;0.0146083;0.00372223;-0.0152606;0.0246068;-0.0273694;0.0266575;-0.0224725;0.0168583;-0.00989181;0.00326584;0.00263511;-0.00549602;0.00807548;-0.00924997;0.0062966;-0.00639324;0.00383641;-0.00263332;-0.00158797;0.00364474"
44100,0.19,16,33,1,-94.9971,10.3919,32,0.725624,"0.00348699;-0.00733682;0.0112316;-0.00662662;0.0100643;-0.00636612;0.000947101;0.00547302;-0.0159146;0.0278743;-0.0415841;0.0560172;-0.0701625;0.0824431;-0.0923362;0.0985175;0.888544;0.0985175;-0.0923362;0.0824431;-0.0701625;0.0560172;-0.0415841;0.0278743;-0.0159146;0.00547302;0.000947101;-0.00636612;0.0100643;-0.00662662;0.0112316;-0.00733682;0.00348699"
44100,0.21,16,33,1,-94.9989,10.0505,32,0.725624,"0.00603238;-0.00508502;0.00862098;-0.0104307;0.00767144;-0.00642469;0.00124737;0.00604107;-0.0158382;0.0281118;-0.0411919;0.0566372;-0.0703724;0.0822097;-0.0890154;0.0989438;0.885685;0.0989438;-0.0890154;0.0822097;-0.0703724;0.0566372;-0.0411919;0.0281118;-0.0158382;0.00604107;0.00124737;-0.00642469;0.00767144;-0.0104307;0.00862098;-0.00508502;0.00603238"
44100,0.21,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.22,16,33,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.22,18,37,1,-94.9986,10.4998,36,0.816327,"-0.00437214;-0.00191091;0.00617368;-0.00547952;0.009494;-0.00883969;0.0104881;-0.00662018;0.00347484;0.00508513;-0.014319;0.0275332;-0.040614;0.0560735;-0.070136;0.0838038;-0.0929866;0.10035;0.885603;0.10035;-0.0929866;0.0838038;-0.070136;0.0560735;-0.040614;0.0275332;-0.014319;0.00508513;0.00347484;-0.00662018;0.0104881;-0.00883969;0.009494;-0.00547952;0.00617368;-0.00191091;-0.00437214"
44100,0.23,16,33,1,-94.9986,10.1563,32,0.725624,"0.00422694;-0.00898358;0.0105764;-0.00807803;0.00868507;-0.00519833;0.000796648;0.00799895;-0.0168192;0.030474;-0.0415003;0.0576382;-0.0686323;0.0826863;-0.0898947;0.0934654;0.885118;0.0934654;-0.0898947;0.0826863;-0.0686323;0.0576382;-0.0415003;0.030474;-0.0168192;0.00799895;0.000796648;-0.00519833;0.00868507;-0.00807803;0.0105764;-0.00898358;0.00422694"
44100,0.23,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.24,16,33,1,-94.9981,10.5586,32,0.725624,"0.000994391;-0.00811055;0.0109532;-0.00759128;0.0098478;-0.00697788;0.00220605;0.00538748;-0.0140894;0.0286433;-0.0394195;0.0571561;-0.0690521;0.0830618;-0.0933119;0.0984266;0.883752;0.0984266;-0.0933119;0.0830618;-0.0690521;0.0571561;-0.0394195;0.0286433;-0.0140894;0.00538748;0.00220605;-0.00697788;0.0098478;-0.00759128;0.0109532;-0.00811055;0.000994391"
44100,0.24,18,37,1,-94.9987,10.5819,36,0.816327,"-0.00490332;-0.00145002;0.00629905;-0.00533906;0.00956292;-0.00898281;0.0107995;-0.00706002;0.00404101;0.0045284;-0.0136776;0.0272724;-0.0402218;0.055948;-0.0702286;0.0842168;-0.0935107;0.100862;0.883688;0.100862;-0.0935107;0.0842168;-0.0702286;0.055948;-0.0402218;0.0272724;-0.0136776;0.0045284;0.00404101;-0.00706002;0.0107995;-0.00898281;0.00956292;-0.00533906;0.00629905;-0.00145002;-0.00490332"
44100,0.26,18,37,1,-94.999,10.6834,36,0.816327,"-0.00510646;-0.000628259;0.00639041;-0.00535625;0.00972822;-0.00866865;0.0113349;-0.00733437;0.00438004;0.00371342;-0.0134351;0.0269835;-0.0397249;0.0558512;-0.0704904;0.0840614;-0.0942677;0.101382;0.882374;0.101382;-0.0942677;0.0840614;-0.0704904;0.0558512;-0.0397249;0.0269835;-0.0134351;0.00371342;0.00438004;-0.00733437;0.0113349;-0.00866865;0.00972822;-0.00535625;0.00639041;-0.000628259;-0.00510646"
44100,0.27,18,37,1,-94.9952,8.49609,36,0.816327,"0.00624122;-0.00731714;0.00936512;-0.00911251;0.00687949;-0.00527529;0.00318182;0.0025136;-0.0078704;0.0174643;-0.0267279;0.0348943;-0.0468224;0.0552224;-0.0669548;0.0762959;-0.0762959;0.0853123;0.898012;0.0853123;-0.0762959;0.0762959;-0.0669548;0.0552224;-0.0468224;0.0348943;-0.0267279;0.0174643;-0.0078704;0.0025136;0.00318182;-0.00527529;0.00687949;-0.00911251;0.00936512;-0.00731714;0.00624122"
44100,0.28,18,37,1,-94.998,10.7479,36,0.816327,"-0.00612721;-0.000855675;0.00630447;-0.00515046;0.00982348;-0.00917964;0.0115917;-0.00788274;0.00533903;0.00340102;-0.0125058;0.0265089;-0.0395132;0.0558152;-0.0704052;0.0850608;-0.094603;0.102278;0.880201;0.102278;-0.094603;0.0850608;-0.0704052;0.0558152;-0.0395132;0.0265089;-0.0125058;0.00340102;0.00533903;-0.00788274;0.0115917;-0.00917964;0.00982348;-0.00515046;0.00630447;-0.000855675;-0.00612721"
44100,0.29,18,37,1,-94.9983,9.375,34,0.770975,"0.000480759;-0.00166535;0.00381895;-0.00656966;0.00853489;-0.00991376;0.00889699;-0.00542987;0.000948834;0.00772073;-0.0172215;0.0283831;-0.0441387;0.0555123;-0.0696326;0.0826885;-0.0826885;0.0992695;0.882011;0.0992695;-0.0826885;0.0826885;-0.0696326;0.0555123;-0.0441387;0.0283831;-0.0172215;0.00772073;0.000948834;-0.00542987;0.00889699;-0.00991376;0.00853489;-0.00656966;0.00381895;-0.00166535;0.000480759"
44100,0.31,18,37,1,-94.9998,10.851,36,0.816327,"-0.00703931;-0.000326559;0.00637144;-0.00477541;0.0100493;-0.00923907;0.0119996;-0.00848094;0.00614252;0.00267361;-0.0116083;0.0259775;-0.039026;0.0555747;-0.0705272;0.0854751;-0.0952453;0.103125;0.877758;0.103125;-0.0952453;0.0854751;-0.0705272;0.0555747;-0.039026;0.0259775;-0.0116083;0.00267361;0.00614252;-0.00848094;0.0119996;-0.00923907;0.0100493;-0.00477541;0.00637144;-0.000326559;-0.00703931"
44100,0.32,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.33,18,37,1,-94.9389,10.9542,36,0.816327,"-0.00761092;-0.000243939;0.00603611;-0.00487079;0.0103872;-0.00920838;0.0123893;-0.0090961;0.00679421;0.00228463;-0.0109039;0.0254404;-0.0387535;0.0557966;-0.0704981;0.0857912;-0.0959938;0.104102;0.876316;0.104102;-0.0959938;0.0857912;-0.0704981;0.0557966;-0.0387535;0.0254404;-0.0109039;0.00228463;0.00679421;-0.0090961;0.0123893;-0.00920838;0.0103872;-0.00487079;0.00603611;-0.000243939;-0.00761092"
44100,0.34,18,37,1,-94.9999,8.20312,36,0.816327,"0.00680595;-0.00838798;0.00750777;-0.0107103;0.00785179;-0.0046602;0.00288973;0.00419989;-0.0101666;0.0162947;-0.0266925;0.0365801;-0.0467372;0.0567948;-0.066456;0.0735981;-0.0735981;0.0862883;0.897196;0.0862883;-0.0735981;0.0735981;-0.066456;0.0567948;-0.0467372;0.0365801;-0.0266925;0.0162947;-0.0101666;0.00419989;0.00288973;-0.0046602;0.00785179;-0.0107103;0.00750777;-0.00838798;0.00680595"
44100,0.36,18,37,1,-94.997,8.10547,36,0.816327,"0.00575757;-0.00772157;0.00884546;-0.0106486;0.00835733;-0.00500905;0.00235791;0.00330772;-0.0106089;0.0164056;-0.0252503;0.0373166;-0.0461888;0.056037;-0.0685531;0.0726081;-0.0726081;0.0876998;0.895791;0.0876998;-0.0726081;0.0726081;-0.0685531;0.056037;-0.0461888;0.0373166;-0.0252503;0.0164056;-0.0106089;0.00330772;0.00235791;-0.00500905;0.00835733;-0.0106486;0.00884546;-0.00772157;0.00575757"
44100,0.36,16,33,1,-94.9983,9.17969,32,0.725624,"0.00568307;-0.00847639;0.00942947;-0.0120683;0.00846013;-0.00334154;-0.00106642;0.00986154;-0.0186659;0.0293393;-0.0439069;0.0564056;-0.0707959;0.0811503;-0.0811503;0.097132;0.88402;0.097132;-0.0811503;0.0811503;-0.0707959;0.0564056;-0.0439069;0.0293393;-0.0186659;0.00986154;-0.00106642;-0.00334154;0.00846013;-0.0120683;0.00942947;-0.00847639;0.00568307"
44100,0.37,18,37,1,-94.9969,8.10547,36,0.816327,"0.00537967;-0.00789409;0.00855758;-0.0104927;0.00919447;-0.00478859;0.00198609;0.00265128;-0.010293;0.0166369;-0.02495;0.0370094;-0.0464782;0.0559673;-0.0685549;0.0725839;-0.0725839;0.0883222;0.895493;0.0883222;-0.0725839;0.0725839;-0.0685549;0.0559673;-0.0464782;0.0370094;-0.02495;0.0166369;-0.010293;0.00265128;0.00198609;-0.00478859;0.00919447;-0.0104927;0.00855758;-0.00789409;0.00537967"
44100,0.37,16,33,1,-94.998,9.375,32,0.725624,"0.00335291;-0.00645702;0.00904839;-0.0111748;0.00947968;-0.00658738;0.00160719;0.00702442;-0.0156812;0.028513;-0.0433054;0.0548099;-0.0713994;0.082362;-0.082362;0.101505;0.878528;0.101505;-0.082362;0.082362;-0.0713994;0.0548099;-0.0433054;0.028513;-0.0156812;0.00702442;0.00160719;-0.00658738;0.00947968;-0.0111748;0.00904839;-0.00645702;0.00335291"
44100,0.38,18,37,1,-95,10.816,36,0.816327,"-0.00588721;0.00416092;0.00709372;-0.00552621;0.00834038;-0.0122817;0.00984755;-0.0115958;0.00556053;-8.73226e-05;-0.0105071;0.0247326;-0.0379831;0.0565276;-0.0691182;0.0874419;-0.0945819;0.106632;0.874462;0.106632;-0.0945819;0.0874419;-0.0691182;0.0565276;-0.0379831;0.0247326;-0.0105071;-8.73226e-05;0.00556053;-0.0115958;0.00984755;-0.0122817;0.00834038;-0.00552621;0.00709372;0.00416092;-0.00588721"
44100,0.38,16,33,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.39,18,37,1,-94.9966,8.54742,36,0.816327,"0.0134849;-0.00495812;0.00692388;-0.00902735;0.009179;-0.00638605;0.00132889;0.00566251;-0.0131649;0.0211436;-0.0286927;0.0368668;-0.0468209;0.0560837;-0.0642553;0.0711286;-0.07671;0.0794819;0.897463;0.0794819;-0.07671;0.0711286;-0.0642553;0.0560837;-0.0468209;0.0368668;-0.0286927;0.0211436;-0.0131649;0.00566251;0.00132889;-0.00638605;0.009179;-0.00902735;0.00692388;-0.00495812;0.0134849"
44100,0.39,16,33,1,-94.9984,10.4443,32,0.725624,"-0.00115908;-0.0047352;0.0116571;-0.0103561;0.00818328;-0.00918456;0.00518415;0.0048805;-0.0102264;0.0265647;-0.0421669;0.0534772;-0.0694294;0.083699;-0.0918756;0.10565;0.879675;0.10565;-0.0918756;0.083699;-0.0694294;0.0534772;-0.0421669;0.0265647;-0.0102264;0.0048805;0.00518415;-0.00918456;0.00818328;-0.0103561;0.0116571;-0.0047352;-0.00115908"
44100,0.41,16,33,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.41,18,37,1,-94.999,10.308,36,0.816327,"-0.00185818;0.00349358;0.000898996;-0.006962;0.0102105;-0.0110311;0.00960639;-0.0101676;0.00683919;0.00332572;-0.0110994;0.0235914;-0.0403882;0.0513585;-0.0714251;0.0901082;-0.0898594;0.106279;0.874159;0.106279;-0.0898594;0.0901082;-0.0714251;0.0513585;-0.0403882;0.0235914;-0.0110994;0.00332572;0.00683919;-0.0101676;0.00960639;-0.0110311;0.0102105;-0.006962;0.000898996;0.00349358;-0.00185818"
44100,0.42,16,33,0,33.7797,100,32,0.725624,"-1.5222;-1.54011;-1.5175;-1.53029;26.3722;-1.53093;-1.5291;-1.5218;-1.54489;-1.50034;-1.56753;-1.4712;-1.59253;-1.44414;-1.61375;-1.42709;-6.03762;-1.42709;-1.61375;-1.44414;-1.59253;-1.4712;-1.56753;-1.50034;-1.54489;-1.5218;-1.5291;-1.53093;26.3722;-1.53029;-1.5175;-1.54011;-1.5222"
44100,0.42,18,37,1,-94.9998,11.275,36,0.816327,"-0.00987871;0.0016065;0.00623737;-0.00415239;0.0107424;-0.00974608;0.0139981;-0.0103741;0.0093541;-0.000185614;-0.00852319;0.0236933;-0.037288;0.0554613;-0.0708059;0.0872901;-0.097875;0.106411;0.868069;0.106411;-0.097875;0.0872901;-0.0708059;0.0554613;-0.037288;0.0236933;-0.00852319;-0.000185614;0.0093541;-0.0103741;0.0139981;-0.00974608;0.0107424;-0.00415239;0.00623737;0.0016065;-0.00987871"
44100,0.43,16,33,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.43,18,37,1,-94.9983,11.4069,36,0.816327,"-0.0044546;0.00569288;0.00690923;-0.00197481;0.0121914;-0.0117574;0.0111462;-0.00949241;0.00695544;-0.00105678;-0.00945141;0.0234596;-0.0402343;0.0544984;-0.0692982;0.0857178;-0.0993815;0.104908;0.871244;0.104908;-0.0993815;0.0857178;-0.0692982;0.0544984;-0.0402343;0.0234596;-0.00945141;-0.00105678;0.00695544;-0.00949241;0.0111462;-0.0117574;0.0121914;-0.00197481;0.00690923;0.00569288;-0.0044546"
44100,0.44,16,33,1,-94.996,10.8939,32,0.725624,"-0.00448192;-0.0050599;0.0139537;-0.00945694;0.00952774;-0.0097537;0.00465421;0.00283129;-0.00949572;0.0275597;-0.0357661;0.058027;-0.0681651;0.0848685;-0.0946514;0.100983;0.868851;0.100983;-0.0946514;0.0848685;-0.0681651;0.058027;-0.0357661;0.0275597;-0.00949572;0.00283129;0.00465421;-0.0097537;0.00952774;-0.00945694;0.0139537;-0.0050599;-0.00448192"
44100,0.44,18,37,1,-94.9986,11.3573,36,0.816327,"-0.010504;0.00196773;0.0066654;-0.00350051;0.0114283;-0.00955567;0.0146916;-0.0107993;0.00986855;-0.00104234;-0.00808684;0.0230845;-0.0373432;0.0548358;-0.0715555;0.0875039;-0.0984116;0.107501;0.866503;0.107501;-0.0984116;0.0875039;-0.0715555;0.0548358;-0.0373432;0.0230845;-0.00808684;-0.00104234;0.00986855;-0.0107993;0.0146916;-0.00955567;0.0114283;-0.00350051;0.0066654;0.00196773;-0.010504"
44100,0.46,18,37,1,-94.8246,7.71484,36,0.816327,"0.009154;-0.00975166;0.00953041;-0.00982713;0.00844467;-0.00225993;0.000228173;0.00380025;-0.0129593;0.0209761;-0.0282106;0.0386053;-0.0476052;0.0558668;-0.0677015;0.0691704;-0.0691704;0.0834154;0.896588;0.0834154;-0.0691704;0.0691704;-0.0677015;0.0558668;-0.0476052;0.0386053;-0.0282106;0.0209761;-0.0129593;0.00380025;0.000228173;-0.00225993;0.00844467;-0.00982713;0.00953041;-0.00975166;0.009154"
44100,0.46,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.47,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.47,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.48,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.48,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.49,18,37,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.49,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.51,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.52,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.53,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
44100,0.54,17,35,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.01,26,53,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.02,26,53,1,-95,51.5625,52,1.08333,"0.00172685;-0.00465282;0.00878453;-0.0131445;0.016443;-0.0157727;0.00939232;0.00469611;-0.0254863;0.0500549;-0.0732941;0.0871711;-0.0850307;0.061723;-0.0162041;-0.0459485;0.114305;-0.173556;0.208067;-0.204312;0.15577;-0.0653563;-0.0553011;0.185784;-0.302506;0.38331;0.586679;0.38331;-0.302506;0.185784;-0.0553011;-0.0653563;0.15577;-0.204312;0.208067;-0.173556;0.114305;-0.0459485;-0.0162041;0.061723;-0.0850307;0.0871711;-0.0732941;0.0500549;-0.0254863;0.00469611;0.00939232;-0.0157727;0.016443;-0.0131445;0.00878453;-0.00465282;0.00172685"
48000,0.03,26,53,1,-94.9998,77.9242,52,1.08333,"0.00269608;-0.00688851;0.012339;-0.0189002;0.0230206;-0.0222338;0.0125434;0.00703992;-0.036262;0.0705435;-0.102251;0.121621;-0.118574;0.0863977;-0.024059;-0.0611906;0.155147;-0.237116;0.286293;-0.284635;0.223722;-0.106439;-0.0504778;0.221451;-0.374306;0.480346;0.480346;0.480346;-0.374306;0.221451;-0.0504778;-0.106439;0.223722;-0.284635;0.286293;-0.237116;0.155147;-0.0611906;-0.024059;0.0863977;-0.118574;0.121621;-0.102251;0.0705435;-0.036262;0.00703992;0.0125434;-0.0222338;0.0230206;-0.0189002;0.012339;-0.00688851;0.00269608"
48000,0.04,26,53,1,-94.9984,50,50,1.04167,"0.000420969;-0.00401258;0.00919969;-0.0146104;0.0208578;-0.0228433;0.0192931;-0.00645597;-0.0151011;0.0437513;-0.0731934;0.0957714;-0.102301;0.0860428;-0.044329;-0.0188288;0.0928036;-0.161485;0.206932;-0.213418;0.172296;-0.0848316;-0.0368744;0.171743;-0.293992;0.379173;0.587985;0.379173;-0.293992;0.171743;-0.0368744;-0.0848316;0.172296;-0.213418;0.206932;-0.161485;0.0928036;-0.0188288;-0.044329;0.0860428;-0.102301;0.0957714;-0.0731934;0.0437513;-0.0151011;-0.00645597;0.0192931;-0.0228433;0.0208578;-0.0146104;0.00919969;-0.00401258;0.000420969"
48000,0.06,26,53,1,-95,78.6933,52,1.08333,"0.00390058;-0.00945091;0.015592;-0.0213357;0.0247069;-0.0205107;0.00775256;0.0155564;-0.0471962;0.0816751;-0.110997;0.124844;-0.11477;0.0756003;-0.00748939;-0.0792533;0.172235;-0.248679;0.290758;-0.281908;0.214646;-0.0952404;-0.0614342;0.228773;-0.377676;0.479933;0.479933;0.479933;-0.377676;0.228773;-0.0614342;-0.0952404;0.214646;-0.281908;0.290758;-0.248679;0.172235;-0.0792533;-0.00748939;0.0756003;-0.11477;0.124844;-0.110997;0.0816751;-0.0471962;0.0155564;0.00775256;-0.0205107;0.0247069;-0.0213357;0.015592;-0.00945091;0.00390058"
48000,0.06,16,33,1,-94.9999,13.8316,32,0.666667,"-0.00114761;0.00167186;-0.000234508;-0.000954738;0.00565734;-0.00884345;0.0125558;-0.0135907;0.00930615;0.00143236;-0.0178596;0.0404815;-0.0680142;0.0954559;-0.118448;0.134352;0.85636;0.134352;-0.118448;0.0954559;-0.0680142;0.0404815;-0.0178596;0.00143236;0.00930615;-0.0135907;0.0125558;-0.00884345;0.00565734;-0.000954738;-0.000234508;0.00167186;-0.00114761"
