sampleRateHz,attenuationDb,M,tapCount,feasible,worstStopbandDb,rPeakPercent,settlingSampleSpan,settlingMs,taps
88200,0.3,11,23,1,-94.9996,7.71484,22,0.249433,-0.0087344;0.00473597;0.0172036;-0.0124921;-0.0136621;0.0132293;0.0179744;0.00170693;-0.0443012;-0.0443012;0.281524;0.574233;0.281524;-0.0443012;-0.0443012;0.00170693;0.0179744;0.0132293;-0.0136621;-0.0124921;0.0172036;0.00473597;-0.0087344
88200,0.3,12,25,1,-94.9921,4.98047,24,0.272109,0.00606029;-0.0176831;0.00563553;0.0298176;-0.0252228;-0.0211194;0.0209013;0.0298176;-0.0268977;-0.0298176;-0.0298176;0.25898;0.598691;0.25898;-0.0298176;-0.0298176;-0.0268977;0.0298176;0.0209013;-0.0211194;-0.0252228;0.0298176;0.00563553;-0.0176831;0.00606029
88200,0.3,13,27,1,-94.9998,4.78516,26,0.294785,0.0105054;-0.00758547;-0.0236033;0.0280784;0.012211;-0.0280784;-0.0108336;0.0203564;0.0280784;-0.0280784;-0.0280784;-0.0280784;0.261716;0.58678;0.261716;-0.0280784;-0.0280784;-0.0280784;0.0280784;0.0203564;-0.0108336;-0.0280784;0.012211;0.0280784;-0.0236033;-0.00758547;0.0105054
88200,0.3,14,29,1,-95,4.78516,26,0.294785,-0.000575727;0.00933947;-0.00488474;-0.0234703;0.0284943;0.013515;-0.0284943;-0.00772089;0.0147084;0.0284943;-0.0284943;-0.0284943;-0.0284943;0.258341;0.595472;0.258341;-0.0284943;-0.0284943;-0.0284943;0.0284943;0.0147084;-0.00772089;-0.0284943;0.013515;0.0284943;-0.0234703;-0.00488474;0.00933947;-0.000575727
88200,0.3,15,31,0,-51.0214,9.76818,30,0.340136,0.017362;-0.0286537;0.0157192;0.0402008;-0.0906783;0.0896693;-0.0257542;-0.0508347;0.0904388;-0.0906783;0.0801085;-0.0831653;0.0907618;-0.0904136;0.0713394;0.929157;0.0713394;-0.0904136;0.0907618;-0.0831653;0.0801085;-0.0906783;0.0904388;-0.0508347;-0.0257542;0.0896693;-0.0906783;0.0402008;0.0157192;-0.0286537;0.017362
88200,0.3,16,33,1,-94.9996,50,32,0.362812,-0.0368172;0.0721532;0.00952756;-0.166265;0.206209;-0.0126266;-0.203466;0.206209;-0.0592522;-0.00335141;-0.0184545;-0.0523324;0.206209;-0.206209;-0.0601601;0.412418;0.412418;0.412418;-0.0601601;-0.206209;0.206209;-0.0523324;-0.0184545;-0.00335141;-0.0592522;0.206209;-0.203466;-0.0126266;0.206209;-0.166265;0.00952756;0.0721532;-0.0368172
88200,0.3,17,35,1,-94.9951,4.29688,34,0.385488,0.00646821;-0.00885405;-0.00991042;0.0256646;-0.00999863;-0.013146;0.00548845;0.00725709;0.0163167;-0.0256646;-0.0118149;0.0174342;0.0256646;-0.0256646;-0.0256646;-0.0256646;0.253446;0.597285;0.253446;-0.0256646;-0.0256646;-0.0256646;0.0256646;0.0174342;-0.0118149;-0.0256646;0.0163167;0.00725709;0.00548845;-0.013146;-0.00999863;0.0256646;-0.00991042;-0.00885405;0.00646821
88200,0.3,18,37,1,-94.9966,100,36,0.408163,-0.0674442;0.135463;0.0119706;-0.307909;0.322935;0.0775459;-0.322935;0.0739811;0.134766;0.135796;-0.322935;-0.0384761;0.322935;-0.00167917;-0.232963;-0.147655;0.322935;0.322935;0.161467;0.322935;0.322935;-0.147655;-0.232963;-0.00167917;0.322935;-0.0384761;-0.322935;0.135796;0.134766;0.0739811;-0.322935;0.0775459;0.322935;-0.307909;0.0119706;0.135463;-0.0674442
88200,0.3,19,39,1,-94.9998,50,38,0.430839,-0.0405576;0.0627606;0.0288947;-0.158223;0.149828;0.0222451;-0.158223;0.158223;-0.0753817;-0.0369311;0.130395;-0.0666214;-0.101405;0.0762459;0.158223;-0.158223;-0.158223;0.192305;0.316446;0.316446;0.316446;0.192305;-0.158223;-0.158223;0.158223;0.0762459;-0.101405;-0.0666214;0.130395;-0.0369311;-0.0753817;0.158223;-0.158223;0.0222451;0.149828;-0.158223;0.0288947;0.0627606;-0.0405576
88200,0.3,20,41,1,-94.9875,100,40,0.453515,0.0703075;-0.203136;0.192113;0.0949894;-0.405755;0.405755;-0.201154;0.124947;-0.0953189;-0.134518;0.405755;-0.405755;0.315884;-0.405755;0.405755;-0.00148026;-0.405755;0.372339;-0.233133;0.40261;0.40261;0.40261;-0.233133;0.372339;-0.405755;-0.00148026;0.405755;-0.405755;0.315884;-0.405755;0.405755;-0.134518;-0.0953189;0.124947;-0.201154;0.405755;-0.405755;0.0949894;0.192113;-0.203136;0.0703075
88200,0.3,21,43,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.3,22,45,1,-94.9982,100,44,0.498866,0.0342232;-0.124166;0.131865;0.0643201;-0.312024;0.312024;-0.0654171;-0.0926559;0.0593292;-0.0990968;0.312024;-0.312024;-0.0570266;0.312024;-0.0477143;-0.312024;0.144943;0.312024;-0.312024;-0.122454;0.205814;0.312024;0.312024;0.312024;0.205814;-0.122454;-0.312024;0.312024;0.144943;-0.312024;-0.0477143;0.312024;-0.0570266;-0.312024;0.312024;-0.0990968;0.0593292;-0.0926559;-0.0654171;0.312024;-0.312024;0.0643201;0.131865;-0.124166;0.0342232
88200,0.3,23,47,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.3,24,49,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.3,25,51,1,-94.9961,100,50,0.566893,0.0308264;0.0317464;-0.228801;0.253406;0.170329;-0.588793;0.315555;0.315555;-0.315555;-0.23403;0.276684;0.250765;-0.315555;-0.163213;0.174585;0.315555;-0.315555;-0.130628;0.0751245;0.315555;-0.137199;-0.315555;0.204002;0.0418646;0.315555;0.315555;0.315555;0.0418646;0.204002;-0.315555;-0.137199;0.315555;0.0751245;-0.130628;-0.315555;0.315555;0.174585;-0.163213;-0.315555;0.250765;0.276684;-0.23403;-0.315555;0.315555;0.315555;-0.588793;0.170329;0.253406;-0.228801;0.0317464;0.0308264
88200,0.35,8,17,1,-94.9913,6.93359,16,0.181406,0.0105612;-0.0189288;-0.0101587;0.0413644;-0.00732357;-0.0413644;-0.0413644;0.268924;0.59658;0.268924;-0.0413644;-0.0413644;-0.00732357;0.0413644;-0.0101587;-0.0189288;0.0105612
88200,0.35,9,19,1,-94.997,6.34766,18,0.204082,0.0163133;0.00449817;-0.0365051;0.017214;0.0365051;-0.0227503;-0.0365051;-0.0365051;0.270187;0.575095;0.270187;-0.0365051;-0.0365051;-0.0227503;0.0365051;0.017214;-0.0365051;0.00449817;0.0163133
88200,0.35,10,21,1,-94.9997,6.34766,20,0.226757,0.00071029;0.0172427;0.00411787;-0.0364289;0.0179639;0.0364289;-0.0233156;-0.0364289;-0.0364289;0.269191;0.573896;0.269191;-0.0364289;-0.0364289;-0.0233156;0.0364289;0.0179639;-0.0364289;0.00411787;0.0172427;0.00071029
88200,0.35,11,23,1,-94.9938,4.98047,22,0.249433,-0.0172124;0.0105032;0.0290233;-0.0232053;-0.0205762;0.0287283;0.0291046;-0.0291046;-0.0291046;-0.0291046;0.258761;0.584375;0.258761;-0.0291046;-0.0291046;-0.0291046;0.0291046;0.0287283;-0.0205762;-0.0232053;0.0290233;0.0105032;-0.0172124
88200,0.35,12,25,1,-94.9919,4.78516,24,0.272109,0.00253306;-0.0189721;0.012802;0.0285463;-0.0285463;-0.0152703;0.0220284;0.0285463;-0.0285463;-0.027133;-0.0285463;0.254278;0.59656;0.254278;-0.0285463;-0.027133;-0.0285463;0.0285463;0.0220284;-0.0152703;-0.0285463;0.0285463;0.012802;-0.0189721;0.00253306
88200,0.35,13,27,1,-94.9978,4.6875,26,0.294785,0.00921935;-0.00727643;-0.0219612;0.0274949;0.0121788;-0.0274949;-0.0108016;0.0189917;0.0274949;-0.0274949;-0.0274949;-0.0274949;0.26136;0.586558;0.26136;-0.0274949;-0.0274949;-0.0274949;0.0274949;0.0189917;-0.0108016;-0.0274949;0.0121788;0.0274949;-0.0219612;-0.00727643;0.00921935
88200,0.35,14,29,1,-94.9976,100,28,0.31746,0.0273823;-0.108157;0.0907694;0.172177;-0.45169;0.294149;0.305883;-0.67219;0.336095;0.260199;-0.336095;-0.0322693;0.109604;0.336095;0.336095;0.336095;0.109604;-0.0322693;-0.336095;0.260199;0.336095;-0.67219;0.305883;0.294149;-0.45169;0.172177;0.0907694;-0.108157;0.0273823
88200,0.35,15,31,1,-94.9994,50,30,0.340136,0.0462929;-0.0611873;-0.0348651;0.177165;-0.169944;-0.0225039;0.201637;-0.201637;0.0945139;-0.00405819;-0.0892676;0.201637;-0.201637;-0.0410571;0.403274;0.403274;0.403274;-0.0410571;-0.201637;0.201637;-0.0892676;-0.00405819;0.0945139;-0.201637;0.201637;-0.0225039;-0.169944;0.177165;-0.0348651;-0.0611873;0.0462929
88200,0.35,16,33,1,-94.9966,4.39453,32,0.362812,-0.00632533;-0.00305946;0.0185164;0.0021051;-0.0203295;-0.00118989;0.0259845;-0.00263867;-0.0259845;1.0968e-05;0.0144657;0.0259845;-0.0259845;-0.0259845;-0.0259845;0.254768;0.591293;0.254768;-0.0259845;-0.0259845;-0.0259845;0.0259845;0.0144657;1.0968e-05;-0.0259845;-0.00263867;0.0259845;-0.00118989;-0.0203295;0.0021051;0.0185164;-0.00305946;-0.00632533
88200,0.35,17,35,1,-94.9944,100,34,0.385488,-0.0120701;0.116414;-0.171985;-0.05283;0.43288;-0.43288;-0.0762891;0.43288;-0.158917;-0.217171;0.0222914;0.43288;-0.43288;0.0379445;0.214086;-0.283673;0.43288;0.43288;0.43288;-0.283673;0.214086;0.0379445;-0.43288;0.43288;0.0222914;-0.217171;-0.158917;0.43288;-0.0762891;-0.43288;0.43288;-0.05283;-0.171985;0.116414;-0.0120701
88200,0.35,18,37,1,-94.9949,100,36,0.408163,-0.0794501;0.214214;-0.178661;-0.186503;0.650003;-0.650003;0.0244031;0.650003;-0.650003;0.0673572;0.297198;0.0130142;-0.493146;0.414626;0.19215;-0.597705;0.325001;0.325001;0.325001;0.325001;0.325001;-0.597705;0.19215;0.414626;-0.493146;0.0130142;0.297198;0.0673572;-0.650003;0.650003;0.0244031;-0.650003;0.650003;-0.186503;-0.178661;0.214214;-0.0794501
88200,0.35,19,39,1,-94.9997,50,38,0.430839,-0.0396577;0.044718;0.0648628;-0.156242;0.055686;0.145046;-0.156242;-8.1251e-05;0.0734833;-0.0261281;0.0212841;-0.00832937;-0.081898;0.0534733;0.156242;-0.156242;-0.156242;0.19754;0.312485;0.312485;0.312485;0.19754;-0.156242;-0.156242;0.156242;0.0534733;-0.081898;-0.00832937;0.0212841;-0.0261281;0.0734833;-8.1251e-05;-0.156242;0.145046;0.055686;-0.156242;0.0648628;0.044718;-0.0396577
88200,0.35,20,41,1,-94.9974,6.25,40,0.453515,-0.0263271;0.0356812;0.00306111;-0.0418571;0.0418571;-0.0198422;0.0367581;-0.0418571;0.00168768;0.0418571;-0.0418571;0.0369349;-0.0418571;0.0418571;-0.0384409;0.0418571;-0.0101135;-0.0418571;-0.00962949;0.197231;0.669714;0.197231;-0.00962949;-0.0418571;-0.0101135;0.0418571;-0.0384409;0.0418571;-0.0418571;0.0369349;-0.0418571;0.0418571;0.00168768;-0.0418571;0.0367581;-0.0198422;0.0418571;-0.0418571;0.00306111;0.0356812;-0.0263271
88200,0.35,21,43,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.35,22,45,1,-94.9977,100,44,0.498866,0.0288206;-0.00605041;-0.077898;0.122044;-0.0402801;-0.0868222;0.146622;-0.146622;0.113179;-0.024671;-0.0656526;0.0765277;-0.0789461;0.146622;-0.146622;0.0223546;-0.00761901;0.146622;-0.0614748;-0.293245;0.293245;0.293245;0.293245;0.293245;0.293245;-0.293245;-0.0614748;0.146622;-0.00761901;0.0223546;-0.146622;0.146622;-0.0789461;0.0765277;-0.0656526;-0.024671;0.113179;-0.146622;0.146622;-0.0868222;-0.0402801;0.122044;-0.077898;-0.00605041;0.0288206
88200,0.35,23,47,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.35,24,49,1,-94.9952,50,46,0.521542,-0.000347053;-0.0380605;0.0338755;0.116506;-0.235846;0.0670333;0.238886;-0.238886;0.00853125;-0.0268527;0.238886;-0.120272;-0.238886;0.230746;0.0712695;-0.0438571;-0.238886;0.238886;-0.105252;0.238886;-0.238886;-0.238886;0.477773;0.064753;0.477773;0.064753;0.477773;-0.238886;-0.238886;0.238886;-0.105252;0.238886;-0.238886;-0.0438571;0.0712695;0.230746;-0.238886;-0.120272;0.238886;-0.0268527;0.00853125;-0.238886;0.238886;0.0670333;-0.235846;0.116506;0.0338755;-0.0380605;-0.000347053
88200,0.4,8,17,1,-94.9913,6.83594,16,0.181406,0.0110597;-0.0184338;-0.0101862;0.0407963;-0.00846854;-0.0407963;-0.0407963;0.268429;0.596792;0.268429;-0.0407963;-0.0407963;-0.00846854;0.0407963;-0.0101862;-0.0184338;0.0110597
88200,0.4,9,19,1,-94.9906,13.0859,18,0.204082,0.0206032;-0.0235432;-0.0095626;0.0268181;-0.0302134;0.0598052;-0.066261;-0.066261;0.335438;0.506353;0.335438;-0.066261;-0.066261;0.0598052;-0.0302134;0.0268181;-0.0095626;-0.0235432;0.0206032
88200,0.4,10,21,1,-94.9969,6.15234,20,0.226757,-0.00144316;0.0126018;0.00249307;-0.0355328;0.0151576;0.0355328;-0.0194537;-0.0355328;-0.0355328;0.272935;0.577549;0.272935;-0.0355328;-0.0355328;-0.0194537;0.0355328;0.0151576;-0.0355328;0.00249307;0.0126018;-0.00144316
88200,0.4,11,23,1,-94.9917,4.78516,22,0.249433,-0.0184974;0.0164088;0.0267894;-0.0282389;-0.0117385;0.0232449;0.0282389;-0.0282389;-0.0282389;-0.0282389;0.253442;0.590135;0.253442;-0.0282389;-0.0282389;-0.0282389;0.0282389;0.0232449;-0.0117385;-0.0282389;0.0267894;0.0164088;-0.0184974
88200,0.4,12,25,1,-94.9932,4.6875,24,0.272109,0.00154912;-0.0166661;0.0119898;0.0275374;-0.0275374;-0.019072;0.0253456;0.0275374;-0.0275374;-0.0275374;-0.0275374;0.258196;0.587464;0.258196;-0.0275374;-0.0275374;-0.0275374;0.0275374;0.0253456;-0.019072;-0.0275374;0.0275374;0.0119898;-0.0166661;0.00154912
88200,0.4,13,27,1,-94.9934,50,26,0.294785,0.0449039;-0.0406197;-0.0610865;0.151672;-0.0739494;-0.112955;0.195594;-0.105629;-0.0510522;0.180287;-0.195594;-0.0183542;0.391189;0.391189;0.391189;-0.0183542;-0.195594;0.180287;-0.0510522;-0.105629;0.195594;-0.112955;-0.0739494;0.151672;-0.0610865;-0.0406197;0.0449039
88200,0.4,14,29,1,-94.9969,4.58984,28,0.31746,0.000705812;0.0039303;0.000821315;-0.0194568;0.0109483;0.0267078;-0.0267078;-0.0228488;0.0267078;0.0267078;-0.0267078;-0.0267078;-0.0267078;0.261663;0.581889;0.261663;-0.0267078;-0.0267078;-0.0267078;0.0267078;0.0267078;-0.0228488;-0.0267078;0.0267078;0.0109483;-0.0194568;0.000821315;0.0039303;0.000705812
88200,0.4,15,31,1,-94.9947,50,30,0.340136,-0.0235333;0.0793754;-0.0648902;-0.0757515;0.22174;-0.22174;0.0494124;0.138765;-0.22174;0.215896;-0.172161;0.113459;0.0176876;-0.22174;0.44348;0.44348;0.44348;-0.22174;0.0176876;0.113459;-0.172161;0.215896;-0.22174;0.138765;0.0494124;-0.22174;0.22174;-0.0757515;-0.0648902;0.0793754;-0.0235333
88200,0.4,16,33,1,-94.9986,100,32,0.362812,0.103454;-0.192305;-0.0178825;0.464838;-0.547563;-0.00539182;0.547563;-0.462337;0.113638;-0.049748;0.0133044;0.295964;-0.373189;-0.0747986;0.273781;0.273781;0.273781;0.273781;0.273781;-0.0747986;-0.373189;0.295964;0.0133044;-0.049748;0.113638;-0.462337;0.547563;-0.00539182;-0.547563;0.464838;-0.0178825;-0.192305;0.103454
88200,0.4,17,35,1,-94.9971,12.6886,8,0.0907029,0.000527425;-0.000527425;0.000527425;-0.000527425;0.000527425;-0.000527425;0.000527425;-0.000527425;0.000527425;0.000527425;0.000527425;0.000527425;0.000527425;0.0495374;-0.0639231;-0.0685288;0.310236;0.540084;0.310236;-0.0685288;-0.0639231;0.0495374;0.000527425;0.000527425;0.000527425;0.000527425;0.000527425;-0.000527425;0.000527425;-0.000527425;0.000527425;-0.000527425;0.000527425;-0.000527425;0.000527425
88200,0.4,18,37,1,-94.9952,100,36,0.408163,-0.0830043;0.215688;-0.173969;-0.192553;0.654318;-0.654318;0.0277392;0.654318;-0.654318;0.0619125;0.296718;0.0452864;-0.536966;0.420438;0.228739;-0.627927;0.327159;0.327159;0.327159;0.327159;0.327159;-0.627927;0.228739;0.420438;-0.536966;0.0452864;0.296718;0.0619125;-0.654318;0.654318;0.0277392;-0.654318;0.654318;-0.192553;-0.173969;0.215688;-0.0830043
88200,0.4,19,39,1,-94.9991,59.082,38,0.430839,-0.0627019;0.133783;-0.0748716;-0.102517;0.242292;-0.242292;0.184233;-0.0826903;-0.0888663;0.242292;-0.242292;0.196918;-0.242292;0.242292;-0.040722;-0.158048;0.165132;-0.184789;0.410094;0.410094;0.410094;-0.184789;0.165132;-0.158048;-0.040722;0.242292;-0.242292;0.196918;-0.242292;0.242292;-0.0888663;-0.0826903;0.184233;-0.242292;0.242292;-0.102517;-0.0748716;0.133783;-0.0627019
88200,0.4,20,41,1,-94.9961,50,40,0.453515,0.0147111;-0.0833456;0.105724;0.0228755;-0.185802;0.185802;-0.0654594;0.0443578;-0.069183;-0.0291483;0.185802;-0.185802;0.128019;-0.185802;0.185802;0.034643;-0.185802;0.0748114;-0.0496085;0.371603;0.371603;0.371603;-0.0496085;0.0748114;-0.185802;0.034643;0.185802;-0.185802;0.128019;-0.185802;0.185802;-0.0291483;-0.069183;0.0443578;-0.0654594;0.185802;-0.185802;0.0228755;0.105724;-0.0833456;0.0147111
88200,0.4,21,43,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.4,22,45,0,-12.4329,100,44,0.498866,0.00302134;-0.0373097;0.496461;0.137945;-1.61664;-0.0799465;1.63678;-0.0380838;-0.409276;-0.0380838;0.27769;0.277989;-1.06059;-0.28715;0.798536;0.277541;-0.28795;-0.286417;0.277614;0.278136;0.226949;0.105123;-0.304682;0.105123;0.226949;0.278136;0.277614;-0.286417;-0.28795;0.277541;0.798536;-0.28715;-1.06059;0.277989;0.27769;-0.0380838;-0.409276;-0.0380838;1.63678;-0.0799465;-1.61664;0.137945;0.496461;-0.0373097;0.00302134
88200,0.45,8,17,1,-94.9943,6.73828,16,0.181406,0.0117523;-0.0178935;-0.0122974;0.0400817;-0.00679446;-0.0400817;-0.0400817;0.267897;0.594836;0.267897;-0.0400817;-0.0400817;-0.00679446;0.0400817;-0.0122974;-0.0178935;0.0117523
88200,0.45,9,19,1,-94.9998,6.05469,18,0.204082,0.0140742;0.00194898;-0.0349222;0.0179718;0.0349222;-0.0233931;-0.0349222;-0.0349222;0.270852;0.57678;0.270852;-0.0349222;-0.0349222;-0.0233931;0.0349222;0.0179718;-0.0349222;0.00194898;0.0140742
88200,0.45,10,21,1,-94.9999,5.95703,20,0.226757,0.00201034;0.0138535;-0.00172865;-0.0341517;0.0169809;0.0334549;-0.0197658;-0.0341517;-0.0341517;0.271;0.573301;0.271;-0.0341517;-0.0341517;-0.0197658;0.0334549;0.0169809;-0.0341517;-0.00172865;0.0138535;0.00201034
88200,0.45,11,23,0,-83.8907,33.5935,22,0.249433,-0.0116114;0.0537923;-0.0604094;-0.0175281;0.157054;-0.17537;0.0137337;0.180077;-0.180068;-0.0589798;0.331287;0.536047;0.331287;-0.0589798;-0.180068;0.180077;0.0137337;-0.17537;0.157054;-0.0175281;-0.0604094;0.0537923;-0.0116114
88200,0.45,12,25,1,-94.9948,4.58984,24,0.272109,0.00264412;-0.0137524;0.0092098;0.0267777;-0.0267777;-0.0247295;0.0267777;0.0267777;-0.0267777;-0.0267777;-0.0267777;0.2617;0.583412;0.2617;-0.0267777;-0.0267777;-0.0267777;0.0267777;0.0267777;-0.0247295;-0.0267777;0.0267777;0.0092098;-0.0137524;0.00264412
88200,0.45,13,27,1,-94.995,50,26,0.294785,0.0313616;-0.0211509;-0.0688972;0.127554;-0.0292699;-0.137245;0.195361;-0.082042;-0.0739205;0.195361;-0.195361;-0.0278336;0.390722;0.390722;0.390722;-0.0278336;-0.195361;0.195361;-0.0739205;-0.082042;0.195361;-0.137245;-0.0292699;0.127554;-0.0688972;-0.0211509;0.0313616
88200,0.45,14,29,1,-94.996,4.49219,28,0.31746,0.00181198;0.00221761;-0.000333082;-0.0174376;0.00993077;0.0261318;-0.0261318;-0.0213926;0.0261318;0.0261318;-0.0261318;-0.0261318;-0.0261318;0.260476;0.581717;0.260476;-0.0261318;-0.0261318;-0.0261318;0.0261318;0.0261318;-0.0213926;-0.0261318;0.0261318;0.00993077;-0.0174376;-0.000333082;0.00221761;0.00181198
88200,0.45,15,31,1,-94.9947,50,30,0.340136,-0.0225632;0.0801312;-0.0658438;-0.0759271;0.221132;-0.221132;0.0507511;0.135171;-0.221132;0.219864;-0.174997;0.111897;0.0203851;-0.221132;0.442263;0.442263;0.442263;-0.221132;0.0203851;0.111897;-0.174997;0.219864;-0.221132;0.135171;0.0507511;-0.221132;0.221132;-0.0759271;-0.0658438;0.0801312;-0.0225632
88200,0.45,16,33,1,-94.9963,100,32,0.362812,0.115159;-0.204886;-0.0365761;0.496897;-0.516533;-0.0873086;0.516533;-0.251187;-0.041628;-0.206244;0.342177;0.166249;-0.516533;0.0782147;0.258267;0.258267;0.258267;0.258267;0.258267;0.0782147;-0.516533;0.166249;0.342177;-0.206244;-0.041628;-0.251187;0.516533;-0.0873086;-0.516533;0.496897;-0.0365761;-0.204886;0.115159
88200,0.45,17,35,1,-94.9953,100,34,0.385488,-0.0100672;0.0743004;-0.0724853;-0.103198;0.282405;-0.146147;-0.195085;0.282405;-0.0554807;-0.047483;-0.102583;0.0489244;0.282405;-0.282405;-0.161517;0.282405;0.282405;0.282405;0.282405;0.282405;-0.161517;-0.282405;0.282405;0.0489244;-0.102583;-0.047483;-0.0554807;0.282405;-0.195085;-0.146147;0.282405;-0.103198;-0.0724853;0.0743004;-0.0100672
88200,0.45,18,37,1,-94.993,13.4766,36,0.408163,0.0189562;-0.0246618;0.00129223;0.0225364;-0.0384404;0.0573587;-0.0573587;0.0124474;0.0573587;-0.0573587;0.0437594;-0.0573587;0.0573587;-0.0102066;0.0116189;-0.0573587;-0.0573587;0.364607;0.425618;0.364607;-0.0573587;-0.0573587;0.0116189;-0.0102066;0.0573587;-0.0573587;0.0437594;-0.0573587;0.0573587;0.0124474;-0.0573587;0.0573587;-0.0384404;0.0225364;0.00129223;-0.0246618;0.0189562
88200,0.45,19,39,1,-94.9957,62.5,38,0.430839,-0.0551172;0.140316;-0.110422;-0.0909703;0.273137;-0.273137;0.176462;-0.0756673;-0.032956;0.187404;-0.273137;0.273137;-0.273137;0.243248;-0.088613;-0.0996982;0.196761;-0.273137;0.437019;0.437019;0.437019;-0.273137;0.196761;-0.0996982;-0.088613;0.243248;-0.273137;0.273137;-0.273137;0.187404;-0.032956;-0.0756673;0.176462;-0.273137;0.273137;-0.0909703;-0.110422;0.140316;-0.0551172
88200,0.45,20,41,1,-94.9979,3.61328,40,0.453515,-0.0123027;0.00866378;0.0218168;-0.0218168;-0.00955701;0.0180202;0.0163747;-0.0218168;-0.0218168;0.0218168;0.0218168;-0.0186261;-0.0218168;0.0218168;-0.00277465;0.0218168;-0.0218168;-0.0218168;-0.0218168;0.241938;0.603795;0.241938;-0.0218168;-0.0218168;-0.0218168;0.0218168;-0.00277465;0.0218168;-0.0218168;-0.0186261;0.0218168;0.0218168;-0.0218168;-0.0218168;0.0163747;0.0180202;-0.00955701;-0.0218168;0.0218168;0.00866378;-0.0123027
88200,0.45,21,43,1,-94.9898,100,42,0.47619,0.0284239;0.0848159;-0.323126;0.219697;0.494889;-0.996081;0.281047;0.956422;-0.936695;-0.384604;0.996081;0.00593769;-0.982931;0.498041;0.498041;-0.498041;-0.234658;0.498041;-0.0691083;-0.383253;0.498041;0.498041;0.498041;-0.383253;-0.0691083;0.498041;-0.234658;-0.498041;0.498041;0.498041;-0.982931;0.00593769;0.996081;-0.384604;-0.936695;0.956422;0.281047;-0.996081;0.494889;0.219697;-0.323126;0.0848159;0.0284239
88200,0.45,22,45,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.45,23,47,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.45,24,49,1,-94.9994,13.4797,48,0.544218,-0.00128879;0.00128879;0.00128879;-0.00128879;0.00128879;0.00128879;0.00128879;-0.000846724;0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;-0.00128879;-0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;-0.0889476;0.24311;0.659861;0.24311;-0.0889476;0.00128879;0.00128879;0.00128879;0.00128879;-0.00128879;-0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;0.00128879;-0.000846724;0.00128879;0.00128879;0.00128879;-0.00128879;0.00128879;0.00128879;-0.00128879
88200,0.45,25,51,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.45,26,53,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.45,27,55,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88200,0.45,28,57,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
